drugbank_id,entrez_id,evidence
DB01577,6531,DrugBank (target);DrugCentral (ChEMBL);PDSP Ki
DB00850,1544,DrugBank (enzyme)
DB00654,6580,DrugBank (transporter)
DB00495,1548,DrugBank (enzyme)
DB00339,1576,DrugBank (enzyme)
DB00762,9429,DrugBank (transporter)
DB06707,150,DrugCentral (ChEMBL)
DB00856,1576,DrugBank (enzyme)
DB01211,1577,DrugBank (enzyme)
DB00870,1559,DrugBank (enzyme)
DB00705,1544,DrugBank (enzyme)
DB01070,7421,DrugBank (target)
DB00123,6541,DrugBank (target)
DB00306,2554,DrugBank (target);DrugCentral (ChEMBL)
DB00734,1576,DrugBank (enzyme)
DB01242,3358,DrugBank (target);PDSP Ki
DB00187,153,DrugBank (target);DrugCentral (ChEMBL)
DB06148,1576,DrugBank (enzyme)
DB00898,1579,DrugBank (enzyme)
DB01073,1633,DrugBank (target)
DB01364,154,DrugCentral (IUPHAR)
DB02546,10013,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB00149,23395,DrugBank (target)
DB00831,148,DrugBank (target)
DB01148,5142,DrugCentral (ChEMBL)
DB00624,367,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB06637,9312,DrugBank (target);DrugCentral (ChEMBL)
DB01591,1133,DrugBank (target)
DB00182,1565,DrugBank (enzyme)
DB00674,1135,DrugBank (target)
DB04967,7153,DrugBank (target)
DB04841,1565,DrugBank (enzyme)
DB00203,8654,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB00728,1134,DrugCentral (ChEMBL)
DB06605,1557,DrugBank (enzyme)
DB00185,1128,DrugBank (target);DrugCentral (ChEMBL)
DB00792,3269,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB00276,3757,ChEMBL;DrugBank (target)
DB00850,1812,DrugBank (target)
DB00661,1565,DrugBank (enzyme)
DB00842,2554,DrugBank (target);DrugCentral (ChEMBL)
DB00286,10257,DrugBank (transporter)
DB00361,10381,DrugCentral (literature)
DB00247,10280,ChEMBL
DB08901,2264,DrugBank (target)
DB00908,1559,DrugBank (enzyme)
DB00524,771,BindingDB
DB00394,2908,DrugBank (target);DrugCentral (ChEMBL)
DB00706,150,ChEMBL
DB00420,1544,DrugBank (enzyme)
DB00277,100,DrugBank (enzyme)
DB01583,10599,DrugBank (transporter)
DB00391,590,DrugBank (enzyme)
DB00143,2944,DrugBank (target)
DB01236,2562,DrugCentral (ChEMBL)
DB00588,4306,DrugBank (target)
DB00842,2570,DrugBank (target)
DB00576,1559,DrugBank (enzyme)
DB00768,6271,DrugBank (target)
DB08930,5452,DrugBank (enzyme)
DB00286,5243,DrugBank (transporter)
DB00250,1576,DrugBank (enzyme)
DB00387,1132,DrugBank (target)
DB00924,3356,DrugBank (target);DrugCentral (ChEMBL)
DB00116,4548,DrugBank (target)
DB00579,6532,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB00118,875,DrugBank (target)
DB00125,113451,DrugBank (target)
DB00143,1244,DrugBank (transporter)
DB00211,147,DrugBank (target)
DB00769,1576,DrugBank (enzyme)
DB00661,1576,DrugBank (enzyme)
DB00753,3736,DrugBank (target)
DB04786,2147,DrugBank (target)
DB00515,4489,DrugBank (enzyme)
DB01224,3005,US Patent
DB00909,771,DrugBank (target)
DB00477,590,DrugBank (enzyme)
DB01196,2100,DrugBank (target)
DB00694,1577,DrugBank (enzyme)
DB00371,1571,DrugBank (enzyme)
DB01211,1544,DrugBank (enzyme)
DB00246,100861540,DrugBank (enzyme)
DB00176,6532,DrugBank (target);DrugCentral (ChEMBL);PDSP Ki
DB00683,5243,DrugBank (transporter)
DB04841,1559,DrugBank (enzyme)
DB01333,6565,DrugBank (transporter)
DB01248,203068,DrugCentral (ChEMBL)
DB00398,5159,ChEMBL;DrugBank (target);DrugCentral (ChEMBL);PubChem
DB00976,1576,DrugBank (enzyme)
DB00035,552,ChEMBL;DrugBank (target)
DB06695,2147,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB00716,10800,DrugBank (target)
DB01166,5139,DrugBank (target);DrugCentral (ChEMBL)
DB06589,6793,ChEMBL
DB00358,134,ChEMBL
DB01062,1565,DrugBank (enzyme)
DB01259,2066,ChEMBL
DB04953,1548,DrugBank (enzyme)
DB01057,43,DrugCentral (ChEMBL)
DB00332,1129,ChEMBL;DrugBank (target);PDSP Ki
DB00313,1559,DrugBank (enzyme)
DB01149,1577,DrugBank (enzyme)
DB00755,5915,ChEMBL;DrugCentral (ChEMBL)
DB01197,5243,DrugBank (transporter)
DB00133,102724560,DrugBank (target)
DB01438,11280,DrugCentral (ChEMBL)
DB00898,1576,DrugBank (enzyme)
DB00947,9971,ChEMBL
DB06292,1559,DrugBank (enzyme)
DB00130,7052,DrugBank (enzyme)
DB01268,55589,ChEMBL
DB01254,10746,ChEMBL
DB00139,9376,DrugBank (transporter)
DB00768,3269,DrugBank (target);DrugCentral (ChEMBL)
DB06262,155,DrugBank (target);DrugCentral (ChEMBL)
DB00162,83758,DrugBank (carrier)
DB06616,5159,ChEMBL
DB00997,5447,DrugBank (enzyme)
DB00145,10249,DrugBank (target)
DB01181,1557,DrugBank (enzyme)
DB00248,150,DrugBank (target);PDSP Ki
DB01359,3351,DrugBank (target)
DB00242,50484,DrugBank (target)
DB01080,18,DrugBank (target);DrugCentral (ChEMBL)
DB00908,3757,ChEMBL;DrugBank (target)
DB01108,3283,DrugBank (target)
DB01224,1132,DrugBank (target)
DB00559,1909,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB00502,1551,DrugBank (enzyme)
DB00202,1128,DrugBank (target)
DB01050,1558,DrugBank (enzyme)
DB01065,4504,ChEMBL
DB00514,6532,DrugBank (target)
DB00322,1890,DrugBank (enzyme)
DB00593,8913,DrugBank (target);DrugCentral (ChEMBL)
DB01032,213,DrugBank (carrier)
DB00534,7915,DrugBank (target)
DB04868,761,ChEMBL
DB00139,8424,DrugBank (target)
DB00696,148,DrugBank (target)
DB00321,3269,ChEMBL;DrugBank (target);PDSP Ki
DB00408,1128,DrugBank (target)
DB06292,7363,DrugBank (enzyme)
DB00333,1562,DrugBank (enzyme)
DB01142,1544,DrugBank (enzyme)
DB00925,1576,DrugBank (enzyme)
DB01118,5243,DrugBank (transporter)
DB00661,8913,DrugBank (target)
DB00313,1577,DrugBank (enzyme)
DB00586,1543,DrugBank (enzyme)
DB01049,1812,DrugBank (target)
DB04868,766,ChEMBL
DB01173,116444,DrugBank (target)
DB01238,100861540,DrugBank (enzyme)
DB00709,6582,DrugBank (transporter)
DB00331,4722,DrugCentral (ChEMBL)
DB08899,1559,DrugBank (enzyme)
DB00963,5743,DrugBank (enzyme);DrugBank (target);DrugCentral (ChEMBL)
DB00284,6476,DrugBank (target)
DB01154,2562,DrugCentral (ChEMBL)
DB00540,5004,DrugBank (carrier)
DB00969,1559,DrugBank (enzyme)
DB00176,1551,DrugBank (enzyme)
DB01201,1551,DrugBank (enzyme)
DB00458,3362,DrugBank (target)
DB00921,4987,ChEMBL
DB06144,3354,PDSP Ki
DB00864,5004,DrugBank (carrier)
DB00675,2326,DrugBank (enzyme)
DB00144,55627,DrugBank (target)
DB00819,1576,DrugBank (enzyme)
DB00970,9429,DrugBank (transporter)
DB00335,153,BindingDB;DrugBank (target);DrugCentral (ChEMBL)
DB00266,1559,DrugBank (enzyme)
DB00353,1812,DrugBank (target);DrugCentral (ChEMBL)
DB00458,148,DrugBank (target)
DB00907,6530,BindingDB;DrugBank (target);PDSP Ki
DB00604,100861540,DrugBank (enzyme)
DB01544,1544,DrugBank (enzyme)
DB00454,6530,DrugBank (target)
DB00162,5947,DrugBank (target)
DB01622,3350,DrugBank (target)
DB00956,1565,DrugBank (enzyme)
DB06637,169522,DrugCentral (ChEMBL)
DB00545,43,DrugBank (target);DrugCentral (ChEMBL)
DB01099,1786,DrugBank (target)
DB00869,1559,DrugBank (enzyme)
DB00959,5243,DrugBank (transporter)
DB00831,7498,DrugBank (enzyme)
DB01233,3360,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB01059,6584,DrugBank (transporter)
DB00807,6323,DrugCentral (ChEMBL)
DB00630,5775,DrugBank (target)
DB01393,5465,DrugBank (target);DrugCentral (IUPHAR)
DB00806,4907,DrugBank (target)
DB00595,9376,DrugBank (transporter)
DB00418,2554,DrugBank (target);DrugCentral (ChEMBL)
DB00692,10280,ChEMBL
DB00285,9429,DrugBank (transporter)
DB01050,9376,DrugBank (transporter)
DB04842,3269,PDSP Ki
DB00540,1129,DrugBank (target);PDSP Ki
DB01353,2554,DrugBank (target)
DB01094,8435,DrugBank (target)
DB00363,152,DrugBank (target)
DB00121,3141,DrugBank (target)
DB00541,7280,DrugCentral (literature)
DB01208,1244,DrugBank (transporter)
DB01325,759,DrugBank (target)
DB00695,213,DrugBank (carrier)
DB08916,25,ChEMBL
DB00234,5243,DrugBank (transporter)
DB01189,3736,DrugBank (target)
DB06702,5243,DrugBank (transporter)
DB08918,6530,ChEMBL;DrugBank (target);DrugCentral (literature);PDSP Ki
DB00619,79837,ChEMBL
DB01116,590,DrugBank (enzyme)
DB00356,3778,DrugBank (target);DrugCentral (literature)
DB00091,1559,DrugBank (enzyme)
DB00511,486,DrugCentral (ChEMBL)
DB06694,148,DrugBank (target)
DB00396,10280,ChEMBL
DB00295,1558,DrugBank (enzyme)
DB01355,2898,DrugBank (target)
DB08824,6531,DrugBank (transporter)
DB01233,1565,ChEMBL;DrugBank (enzyme)
DB00317,213,DrugBank (carrier)
DB00849,1555,DrugBank (enzyme)
DB00244,4353,DrugBank (target)
DB01181,1548,DrugBank (enzyme)
DB01595,2561,DrugBank (target);DrugCentral (KEGG DRUG)
DB00349,6529,DrugBank (transporter)
DB01244,8912,DrugBank (target);DrugCentral (ChEMBL)
DB01174,2554,DrugBank (target)
DB00324,1576,DrugBank (enzyme)
DB00373,1565,DrugBank (enzyme)
DB00511,481,DrugCentral (ChEMBL)
DB00656,6532,DrugBank (target);DrugCentral (ChEMBL);PDSP Ki
DB08865,1022,ChEMBL
DB04838,781,DrugBank (target)
DB00502,1813,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB00622,1571,DrugBank (enzyme)
DB00536,23415,DrugCentral (ChEMBL)
DB01174,89832,DrugBank (target)
DB00577,9376,DrugBank (transporter)
DB00155,5009,DrugBank (target)
DB00468,1129,PDSP Ki
DB00595,55867,DrugBank (transporter)
DB00126,54583,DrugBank (target)
DB08877,2011,ChEMBL
DB08954,10682,ChEMBL
DB00131,5836,DrugBank (target)
DB00497,100861540,DrugBank (enzyme)
DB01413,6565,DrugBank (transporter)
DB01045,10599,DrugBank (transporter)
DB00546,2565,DrugBank (target);DrugCentral (KEGG DRUG)
DB00603,6462,ChEMBL
DB00778,1576,DrugBank (enzyme)
DB00549,10800,DrugBank (target);DrugCentral (ChEMBL);PDSP Ki
DB01241,1544,DrugBank (enzyme)
DB06637,3749,DrugCentral (ChEMBL)
DB00619,768,ChEMBL
DB00402,2561,DrugCentral (ChEMBL)
DB00292,6513,DrugBank (carrier)
DB01130,2908,DrugBank (target);DrugCentral (ChEMBL)
DB06616,2268,ChEMBL
DB01254,2044,ChEMBL
DB06694,3352,ChEMBL
DB00897,1577,DrugBank (enzyme)
DB01223,5139,DrugBank (target);DrugCentral (ChEMBL)
DB00575,151,DrugBank (target);DrugCentral (ChEMBL)
DB00936,213,DrugBank (carrier)
DB08954,10280,ChEMBL
DB06697,1559,DrugBank (enzyme)
DB00997,4722,DrugBank (enzyme)
DB00363,1132,DrugBank (target)
DB00173,4507,DrugBank (target)
DB01241,10599,DrugBank (transporter)
DB00286,10599,DrugBank (transporter)
DB00127,762,ChEMBL
DB00673,1544,DrugBank (enzyme)
DB06292,7364,DrugBank (enzyme)
DB00518,1544,DrugBank (enzyme)
DB01182,5243,DrugBank (transporter)
DB01586,1571,DrugBank (enzyme)
DB00349,1576,DrugBank (enzyme)
DB00819,763,BindingDB;ChEMBL
DB00277,5142,DrugBank (target);DrugCentral (ChEMBL)
DB01338,590,DrugBank (enzyme)
DB01197,6564,DrugBank (transporter)
DB00749,5743,DrugBank (target);DrugCentral (ChEMBL)
DB00755,1543,DrugBank (enzyme)
DB00703,765,BindingDB;ChEMBL
DB00989,590,BindingDB;DrugBank (target);DrugCentral (IUPHAR)
DB01159,513,DrugBank (target)
DB00961,6334,DrugCentral (ChEMBL)
DB00215,5243,DrugBank (transporter)
DB01248,596,DrugBank (target)
DB00763,1544,DrugBank (enzyme)
DB00227,1559,DrugBank (enzyme)
DB01007,1586,ChEMBL
DB00242,5427,DrugBank (target)
DB00921,4988,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB08882,1576,DrugBank (enzyme)
DB00199,1576,DrugBank (enzyme)
DB01246,3269,DrugBank (target);DrugCentral (ChEMBL)
DB00470,9429,DrugBank (transporter)
DB00328,9376,DrugBank (transporter)
DB06148,6530,DrugBank (target);PDSP Ki
DB00898,124,DrugBank (target)
DB00712,9356,DrugBank (transporter)
DB01160,6915,ChEMBL
DB00475,2561,DrugCentral (ChEMBL)
DB00697,151,DrugBank (target);DrugCentral (ChEMBL)
DB00571,154,DrugBank (target);DrugCentral (label)
DB01232,1576,ChEMBL;DrugBank (enzyme)
DB01320,1558,DrugBank (enzyme)
DB00202,1145,DrugCentral (ChEMBL)
DB03166,6566,DrugBank (transporter)
DB00711,240,DrugBank (target)
DB00910,54657,DrugBank (enzyme)
DB01036,1565,DrugBank (enzyme)
DB00502,3351,PDSP Ki
DB00492,6564,DrugBank (transporter)
DB00672,3767,DrugCentral (literature)
DB01577,4128,DrugBank (target)
DB00526,1728,DrugBank (enzyme)
DB00363,3362,ChEMBL;DrugBank (target)
DB00476,3358,PDSP Ki
DB00655,1577,DrugBank (enzyme)
DB08901,2261,DrugBank (target)
DB06663,6755,DrugBank (target);DrugCentral (ChEMBL)
DB08877,120892,ChEMBL
DB00343,1551,DrugBank (enzyme)
DB08871,81027,DrugCentral (literature)
DB08865,3984,ChEMBL
DB01039,1558,DrugBank (enzyme)
DB00801,2557,DrugCentral (ChEMBL)
DB00583,85413,DrugBank (transporter)
DB01615,3269,DrugBank (target);DrugCentral (label)
DB00305,5447,DrugBank (enzyme)
DB05271,1814,ChEMBL;DrugBank (target)
DB00499,1577,DrugBank (enzyme)
DB00536,3745,DrugCentral (ChEMBL)
DB00539,1576,DrugBank (enzyme)
DB00563,6566,DrugBank (transporter)
DB01032,387775,DrugBank (transporter)
DB00674,89832,DrugBank (target)
DB00285,1555,DrugBank (enzyme)
DB00613,1565,DrugBank (enzyme)
DB00613,1558,DrugBank (enzyme)
DB00988,6581,DrugBank (transporter)
DB00570,203068,DrugBank (target);DrugCentral (literature)
DB00613,1543,DrugBank (enzyme)
DB00404,2555,DrugCentral (ChEMBL)
DB01033,7172,DrugBank (enzyme)
DB00865,148,DrugBank (target)
DB01017,7422,DrugBank (target)
DB00786,118856,DrugBank (target)
DB01039,1559,DrugBank (enzyme)
DB01177,1559,DrugBank (enzyme)
DB01029,1909,ChEMBL
DB00570,84617,DrugCentral (literature)
DB01409,1133,ChEMBL
DB00472,1576,DrugBank (enzyme)
DB00830,6530,DrugBank (target);DrugCentral (ChEMBL)
DB08865,4067,ChEMBL
DB00321,1128,DrugBank (target)
DB01183,4985,ChEMBL;DrugBank (target);PDSP Ki
DB00444,9429,DrugBank (transporter)
DB00985,1129,PDSP Ki
DB01174,6578,DrugBank (transporter)
DB00877,2280,BindingDB;ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB00738,1544,DrugBank (enzyme)
DB00696,146,DrugBank (target)
DB00834,5243,DrugBank (transporter)
DB00852,154,DrugBank (target)
DB00502,1577,DrugBank (enzyme)
DB00531,1555,DrugBank (enzyme)
DB00842,2567,DrugBank (target)
DB00979,590,DrugBank (enzyme)
DB00216,1557,DrugBank (enzyme)
DB00363,3359,DrugBank (target)
DB00234,1576,DrugBank (enzyme)
DB08827,1576,DrugBank (enzyme)
DB01558,2570,DrugBank (target)
DB00794,1559,DrugBank (enzyme)
DB00331,4708,DrugCentral (ChEMBL)
DB00204,3776,DrugBank (target)
DB01567,200959,DrugBank (target)
DB01577,6571,DrugBank (target)
DB00145,189,DrugBank (target)
DB00306,2564,DrugCentral (ChEMBL)
DB01112,6565,DrugBank (transporter)
DB04946,1565,DrugBank (enzyme)
DB00334,3361,DrugBank (target)
DB04840,6530,DrugBank (target)
DB01085,1576,DrugBank (enzyme)
DB00091,1551,DrugBank (enzyme)
DB00468,6580,DrugBank (transporter)
DB04868,5599,ChEMBL
DB01166,1565,DrugBank (enzyme)
DB00776,6331,DrugBank (target);DrugCentral (ChEMBL)
DB06267,8654,DrugBank (target);DrugCentral (literature)
DB00996,586,DrugBank (enzyme)
DB00477,1815,DrugBank (target)
DB01118,1558,DrugBank (enzyme)
DB00972,5243,DrugBank (transporter)
DB00795,38,DrugBank (target)
DB00862,1576,DrugBank (enzyme)
DB01268,6885,ChEMBL
DB00496,1132,DrugBank (target)
DB08865,2046,ChEMBL
DB00594,6338,DrugBank (target);DrugCentral (ChEMBL)
DB00188,5682,DrugCentral (ChEMBL)
DB00458,6530,ChEMBL;DrugBank (target);DrugCentral (ChEMBL);PDSP Ki
DB01147,6564,DrugBank (transporter)
DB00398,10928,DrugBank (transporter)
DB00321,150,DrugBank (target);PDSP Ki
DB00397,148,DrugBank (target);DrugCentral (ChEMBL)
DB06589,2263,ChEMBL
DB08873,1576,DrugBank (enzyme)
DB00620,2908,DrugBank (target);DrugCentral (ChEMBL);DrugCentral (label)
DB00288,301,DrugBank (target)
DB00910,1576,DrugBank (enzyme)
DB00398,8999,ChEMBL
DB00176,1565,DrugBank (enzyme)
DB01142,1131,DrugBank (target)
DB01200,3363,DrugBank (target)
DB00794,2556,DrugBank (target)
DB00418,2891,DrugBank (target)
DB00186,2566,DrugCentral (ChEMBL)
DB01173,3757,ChEMBL
DB00747,1131,DrugBank (target)
DB01268,2051,ChEMBL
DB00520,1576,DrugBank (enzyme)
DB00754,6323,DrugCentral (ChEMBL)
DB00870,5742,DrugBank (target);DrugCentral (ChEMBL)
DB04794,1576,DrugBank (enzyme)
DB00252,1555,DrugBank (enzyme)
DB01156,1571,DrugBank (enzyme)
DB00201,1571,DrugBank (enzyme)
DB00402,2558,DrugBank (target);DrugCentral (ChEMBL)
DB00515,1317,DrugBank (transporter)
DB00755,216,DrugBank (target)
DB01621,213,DrugBank (carrier)
DB00448,4137,ChEMBL
DB00567,1565,DrugBank (enzyme)
DB00306,2567,DrugCentral (ChEMBL)
DB01224,148,DrugBank (target)
DB00310,760,BindingDB
DB00514,1551,DrugBank (enzyme)
DB00862,10846,ChEMBL
DB00865,6530,DrugCentral (ChEMBL)
DB00171,317,DrugBank (target)
DB06803,1544,DrugBank (enzyme)
DB00154,2173,DrugBank (carrier)
DB01128,1557,DrugBank (enzyme)
DB06729,1565,DrugBank (enzyme)
DB00277,1559,DrugBank (enzyme)
DB00281,1559,DrugBank (enzyme)
DB00536,6580,DrugBank (transporter)
DB00490,1577,DrugBank (enzyme)
DB01232,213,DrugBank (carrier)
DB00241,2558,DrugBank (target)
DB06594,4543,DrugBank (target);DrugCentral (label)
DB00969,1571,DrugBank (enzyme)
DB00801,2554,DrugBank (target);DrugCentral (ChEMBL)
DB01115,775,DrugBank (target);DrugCentral (literature)
DB00503,1557,DrugBank (enzyme)
DB00477,1128,DrugBank (target)
DB00201,5243,DrugBank (transporter)
DB06817,54658,DrugBank (enzyme)
DB00875,5243,DrugBank (transporter)
DB00972,147,ChEMBL
DB00163,1606,DrugBank (target)
DB00398,1244,DrugBank (transporter)
DB01294,5743,DrugCentral (ChEMBL)
DB00788,1558,DrugBank (enzyme)
DB00514,6530,DrugBank (target)
DB00184,1559,DrugBank (enzyme)
DB00749,5742,DrugBank (target)
DB00540,1544,DrugBank (enzyme)
DB06218,6335,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB00334,213,DrugBank (carrier)
DB06616,5747,ChEMBL
DB00973,1576,DrugBank (enzyme)
DB01558,1576,DrugBank (enzyme)
DB01194,765,BindingDB;ChEMBL
DB00317,5607,ChEMBL
DB01045,1551,DrugBank (enzyme)
DB00231,2561,DrugBank (target);DrugCentral (ChEMBL)
DB01588,2568,DrugBank (target)
DB01001,1576,DrugBank (enzyme)
DB01192,4988,DrugBank (target);DrugCentral (ChEMBL)
DB00184,1555,DrugBank (enzyme)
DB00477,3757,DrugBank (target)
DB00564,6335,DrugCentral (ChEMBL)
DB00545,1576,DrugBank (enzyme)
DB08907,7363,DrugBank (enzyme)
DB00991,1559,DrugBank (enzyme)
DB05294,2044,ChEMBL
DB00842,2560,DrugBank (target)
DB00130,7051,DrugBank (enzyme)
DB01136,2697,DrugBank (target)
DB00524,763,BindingDB
DB00800,1812,DrugBank (target);DrugCentral (ChEMBL)
DB01236,1548,DrugBank (enzyme)
DB00917,6578,DrugBank (transporter)
DB01151,1548,DrugBank (enzyme)
DB00346,146,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB00215,1571,DrugBank (enzyme)
DB06770,1565,DrugBank (enzyme)
DB06717,6869,DrugCentral (ChEMBL)
DB01353,89832,DrugBank (target)
DB00140,645,DrugBank (target)
DB00402,2554,DrugBank (target);DrugCentral (ChEMBL)
DB00334,3354,DrugBank (target)
DB00320,3351,DrugBank (target);PDSP Ki
DB00289,3352,PDSP Ki
DB01050,7363,DrugBank (enzyme)
DB06228,1573,DrugBank (enzyme)
DB00246,147,DrugBank (target)
DB01244,3757,ChEMBL
DB00814,5226,DrugBank (enzyme)
DB01224,147,DrugBank (target)
DB01209,4986,DrugBank (target);DrugCentral (ChEMBL)
DB00586,3576,ChEMBL
DB00231,2554,DrugBank (target);DrugCentral (ChEMBL)
DB08887,8694,DrugCentral (label)
DB08877,22983,ChEMBL
DB00584,6579,DrugBank (transporter)
DB01224,3352,DrugBank (target)
DB05630,7150,DrugBank (target)
DB03147,2639,DrugBank (target)
DB00320,3350,PDSP Ki
DB00247,3354,DrugBank (target);PDSP Ki
DB00127,765,ChEMBL
DB00308,90134,DrugBank (target)
DB08865,255239,ChEMBL
DB01032,4363,DrugBank (transporter)
DB01353,2891,DrugBank (target)
DB00315,3355,DrugBank (target)
DB00398,1577,DrugBank (enzyme)
DB01200,153,PDSP Ki
DB00563,10257,DrugBank (transporter)
DB01268,9943,ChEMBL
DB01424,1586,DrugBank (enzyme)
DB08896,673,ChEMBL;DrugBank (target);DrugCentral (ChEMBL)
DB00624,100861540,DrugBank (enzyme)
DB00964,150,ChEMBL;DrugBank (target);DrugCentral (ChEMBL);PDSP Ki
DB01193,6580,DrugBank (transporter)
DB00641,1551,DrugBank (enzyme)
DB01589,1576,DrugBank (enzyme)
DB01017,4318,DrugBank (target)
DB01397,5743,DrugBank (target)
DB04572,1576,DrugBank (enzyme)
DB00570,81027,DrugCentral (literature)
DB00829,2560,DrugBank (target)
DB00810,1135,DrugBank (target)
DB01110,1557,DrugBank (enzyme)
DB06144,146,DrugBank (target)
DB08865,2268,ChEMBL
DB06707,6530,DrugBank (target)
DB00145,9152,DrugBank (target)
DB01174,1545,DrugBank (enzyme)
DB01056,6331,DrugBank (target);DrugCentral (ChEMBL)
DB01084,3269,DrugBank (target);DrugCentral (label)
DB01186,3357,DrugBank (target);PDSP Ki
DB01588,2570,DrugBank (target)
DB01159,54331,DrugBank (target)
DB00720,292,DrugBank (target)
DB00918,3351,DrugBank (target);DrugCentral (ChEMBL)
DB00975,100,DrugBank (target)
DB00642,1633,DrugBank (enzyme)
DB00331,4710,DrugCentral (ChEMBL)
DB00120,23428,DrugBank (target)
DB01361,1562,DrugBank (enzyme)
DB00564,1555,DrugBank (enzyme)
DB00205,1565,DrugBank (enzyme)
DB06616,55589,ChEMBL
DB01420,1586,ChEMBL
DB00557,1565,DrugBank (enzyme)
DB00818,1545,DrugBank (enzyme)
DB01236,1555,DrugBank (enzyme)
DB01232,6580,DrugBank (transporter)
DB00850,1559,DrugBank (enzyme)
DB01128,1559,DrugBank (enzyme)
DB00914,1565,DrugBank (enzyme)
DB01625,1128,DrugCentral (ChEMBL)
DB01623,213,DrugBank (carrier)
DB00408,3362,ChEMBL;DrugBank (target);PDSP Ki
DB01361,64816,DrugBank (enzyme)
DB00477,3363,ChEMBL;DrugBank (target)
DB06616,818,DrugBank (target)
DB00245,6531,ChEMBL;DrugBank (target)
DB01017,834,DrugBank (target)
DB08884,10257,DrugBank (transporter)
