chembl_id,uniprot,mechanism,action_type
CHEMBL535,P16234,Platelet-derived growth factor receptor alpha inhibitor,INHIBITOR
CHEMBL535,P17948,Vascular endothelial growth factor receptor 1 inhibitor,INHIBITOR
CHEMBL535,P35916,Vascular endothelial growth factor receptor 3 inhibitor,INHIBITOR
CHEMBL535,P36888,Tyrosine-protein kinase receptor FLT3 inhibitor,INHIBITOR
CHEMBL535,P07949,Tyrosine-protein kinase receptor RET inhibitor,INHIBITOR
CHEMBL2108350,P05155,Plasma protease C1 inhibitor exogenous protein,EXOGENOUS PROTEIN
CHEMBL2105629,P68371,Tubulin inhibitor,INHIBITOR
CHEMBL2105629,Q9H4B7,Tubulin inhibitor,INHIBITOR
CHEMBL2105629,P0DPH7,Tubulin inhibitor,INHIBITOR
CHEMBL2105629,P68366,Tubulin inhibitor,INHIBITOR
CHEMBL2105629,Q13509,Tubulin inhibitor,INHIBITOR
CHEMBL2105629,Q71U36,Tubulin inhibitor,INHIBITOR
CHEMBL2105629,P04350,Tubulin inhibitor,INHIBITOR
CHEMBL2105629,Q3ZCM7,Tubulin inhibitor,INHIBITOR
CHEMBL2105629,P07437,Tubulin inhibitor,INHIBITOR
CHEMBL2105629,P68363,Tubulin inhibitor,INHIBITOR
CHEMBL2105629,Q9BQE3,Tubulin inhibitor,INHIBITOR
CHEMBL2105629,Q6PEY2,Tubulin inhibitor,INHIBITOR
CHEMBL2105629,Q13885,Tubulin inhibitor,INHIBITOR
CHEMBL2105629,Q9BVA1,Tubulin inhibitor,INHIBITOR
CHEMBL2105629,Q9BUF5,Tubulin inhibitor,INHIBITOR
CHEMBL1951095,P0A7V0,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P60723,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0AG67,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7R5,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7R9,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7S3,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7S9,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0AG59,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0ADZ4,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7T3,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0AG63,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7T7,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7U3,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7U7,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P68679,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7V3,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7V8,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7W1,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P02358,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P02359,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7W7,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7X3,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7J3,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7J7,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0AA10,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0ADY3,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P02413,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0ADY7,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0AG44,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0C018,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7K6,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7L0,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7L3,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0AG48,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P61175,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0ADZ0,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P60624,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P68919,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7L8,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7M2,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7M6,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P60422,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0AG51,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7N1,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7M9,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7N4,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7N9,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7P5,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7Q1,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,Q2EEQ2,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7Q6,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P60438,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P62399,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0AG55,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1951095,P0A7K2,Bacterial 70S ribosome inhibitor,INHIBITOR
CHEMBL1200778,P11388,DNA topoisomerase II inhibitor,INHIBITOR
CHEMBL1200778,Q02880,DNA topoisomerase II inhibitor,INHIBITOR
CHEMBL561157,P43119,Prostanoid IP receptor agonist,AGONIST
CHEMBL3545183,P41180,Calcium sensing receptor agonist,AGONIST
CHEMBL3833340,P24228,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL3833340,P0AD68,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL3833340,P02918,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL3833340,P02919,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL3833340,P0AEB2,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL3833340,P0AD65,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL3833340,P08506,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL4297973,Q81158,Surface antigen (HBsAg) vaccine antigen,VACCINE ANTIGEN
CHEMBL4297986,P00740,Coagulation factor IX exogenous protein,EXOGENOUS PROTEIN
CHEMBL4298167,P23458,Tyrosine-protein kinase JAK1 inhibitor,INHIBITOR
CHEMBL4298167,P52333,Tyrosine-protein kinase JAK3 inhibitor,INHIBITOR
CHEMBL4298167,P29597,Tyrosine-protein kinase TYK2 inhibitor,INHIBITOR
CHEMBL4298167,O60674,Tyrosine-protein kinase JAK2 inhibitor,INHIBITOR
CHEMBL4298171,P30968,Gonadotropin-releasing hormone receptor antagonist,ANTAGONIST
CHEMBL5315053,P22102,GAR transformylase inhibitor,INHIBITOR
CHEMBL5315053,P00374,Dihydrofolate reductase inhibitor,INHIBITOR
CHEMBL5315053,P04818,Thymidylate synthase inhibitor,INHIBITOR
CHEMBL5315054,P31639,Sodium/glucose cotransporter 2 inhibitor,INHIBITOR
CHEMBL5315087,P04070,Vitamin K-dependent protein C exogenous protein,EXOGENOUS PROTEIN
CHEMBL5315117,Q3S340,Neuraminidase inhibitor,INHIBITOR
CHEMBL5315117,B4URF0,Neuraminidase inhibitor,INHIBITOR
CHEMBL4303454,P24228,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL4303454,P0AD68,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL4303454,P02918,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL4303454,P02919,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL4303454,P0AEB2,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL4303454,P0AD65,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL4303454,P08506,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL5315118,P43119,Prostanoid IP receptor agonist,AGONIST
CHEMBL5315119,P29597,Tyrosine-protein kinase TYK2 inhibitor,INHIBITOR
CHEMBL5315119,P52333,Tyrosine-protein kinase JAK3 inhibitor,INHIBITOR
CHEMBL5315119,O60674,Tyrosine-protein kinase JAK2 inhibitor,INHIBITOR
CHEMBL5315119,P23458,Tyrosine-protein kinase JAK1 inhibitor,INHIBITOR
CHEMBL5315120,Q12908,Ileal bile acid transporter inhibitor,INHIBITOR
CHEMBL5315121,G0XSE7,Envelope phospholipase OPG057 inhibitor,INHIBITOR
CHEMBL5315121,A0A7H0DN30,Envelope phospholipase OPG057 inhibitor,INHIBITOR
CHEMBL5315122,Q99460,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P49721,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P20618,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P28074,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P28062,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P28065,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P28072,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,O00487,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P25786,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P25787,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P25788,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P25789,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P28066,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P60900,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,O14818,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,Q8TAA3,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P40306,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,A5LHX3,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P49720,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P28070,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,Q99436,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,Q16186,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P35998,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P62191,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P43686,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P62333,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P17980,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P62195,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,Q13200,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,O43242,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,O00232,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,O00231,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,Q15008,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P51665,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,Q9UNM6,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P55036,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P48556,26S proteasome inhibitor,INHIBITOR
CHEMBL5315122,P60896,26S proteasome inhibitor,INHIBITOR
CHEMBL5315123,P41145,Kappa opioid receptor agonist,AGONIST
CHEMBL5315125,O00329,PI3-kinase p110-delta subunit inhibitor,INHIBITOR
CHEMBL5315125,P48736,PI3-kinase p110-gamma subunit inhibitor,INHIBITOR
CHEMBL1514,P35372,Mu opioid receptor agonist,AGONIST
CHEMBL2108512,Q81158,Surface antigen (HBsAg) binding agent,BINDING AGENT
CHEMBL1584,P14416,Dopamine D2 receptor antagonist,ANTAGONIST
CHEMBL4802240,P20711,DOPA decarboxylase inhibitor,INHIBITOR
CHEMBL6068328,P40238,Thrombopoietin receptor agonist,AGONIST
CHEMBL121,P37231,Peroxisome proliferator-activated receptor gamma agonist,AGONIST
CHEMBL2105709,P36888,Tyrosine-protein kinase receptor FLT3 inhibitor,INHIBITOR
CHEMBL2108966,P06213,Insulin receptor agonist,AGONIST
CHEMBL4594382,P52333,Tyrosine-protein kinase JAK3 inhibitor,INHIBITOR
CHEMBL4650226,P02766,Transthyretin stabiliser,STABILISER
CHEMBL501122,Q53707,Penicillin-binding protein 2a inhibitor,INHIBITOR
CHEMBL6068375,Q05320,Envelope glycoprotein vaccine antigen,VACCINE ANTIGEN
CHEMBL428,P0AFI2,Topoisomerase IV inhibitor,INHIBITOR
CHEMBL428,P20083,Topoisomerase IV inhibitor,INHIBITOR
CHEMBL4650429,P0DTC2,Spike glycoprotein vaccine antigen,VACCINE ANTIGEN
CHEMBL6068352,P01556,Cholera enterotoxin subunit B vaccine antigen,VACCINE ANTIGEN
CHEMBL6068388,P03460,Hemagglutinin vaccine antigen,VACCINE ANTIGEN
CHEMBL6068330,P31785,Interleukin-15 receptor agonist,AGONIST
CHEMBL6068330,P14784,Interleukin-15 receptor agonist,AGONIST
CHEMBL6068330,Q13261,Interleukin-15 receptor agonist,AGONIST
CHEMBL2362410,P08588,Beta-1 adrenergic receptor antagonist,ANTAGONIST
CHEMBL4297101,Q53725,Penicillin-binding protein 1 inhibitor,INHIBITOR
CHEMBL4297889,P01031,Complement C5 inhibitor,INHIBITOR
CHEMBL334966,Q9H244,Purinergic receptor P2Y12 inhibitor,INHIBITOR
CHEMBL4594278,P56373,P2X purinoceptor 3 antagonist,ANTAGONIST
CHEMBL5095440,P15391,B-lymphocyte antigen CD19 binding agent,BINDING AGENT
CHEMBL6068372,P0DV44,Neisseria adhesin A vaccine antigen,VACCINE ANTIGEN
CHEMBL1200985,P24228,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1200985,P0AD68,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1200985,P02918,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1200985,P02919,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1200985,P0AEB2,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1200985,P0AD65,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1200985,P08506,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL6068349,P04977,Pertussis toxin vaccine antigen,VACCINE ANTIGEN
CHEMBL6068349,P04978,Pertussis toxin vaccine antigen,VACCINE ANTIGEN
CHEMBL6068349,P04979,Pertussis toxin vaccine antigen,VACCINE ANTIGEN
CHEMBL6068349,P0A3R5,Pertussis toxin vaccine antigen,VACCINE ANTIGEN
CHEMBL6068349,P04981,Pertussis toxin vaccine antigen,VACCINE ANTIGEN
CHEMBL6068341,Q9IF40,DNA polymerase/reverse transcriptase inhibitor,INHIBITOR
CHEMBL6068379,P18272,Nucleoprotein vaccine antigen,VACCINE ANTIGEN
CHEMBL5314727,P15692,Vascular endothelial growth factor A binding agent,BINDING AGENT
CHEMBL2336050,P08173,Muscarinic acetylcholine receptor M4 agonist,AGONIST
CHEMBL4594382,O60674,Tyrosine-protein kinase JAK2 inhibitor,INHIBITOR
CHEMBL6068336,O60674,Tyrosine-protein kinase JAK2 inhibitor,INHIBITOR
CHEMBL4297101,Q53729,Penicillin-binding protein 2 inhibitor,INHIBITOR
CHEMBL6068490,P08709,Coagulation factor VII exogenous protein,EXOGENOUS PROTEIN
CHEMBL6068395,O00255,Menin inhibitor,INHIBITOR
CHEMBL405110,Q02153,Soluble guanylate cyclase inhibitor,INHIBITOR
CHEMBL405110,O75343,Soluble guanylate cyclase inhibitor,INHIBITOR
CHEMBL405110,P33402,Soluble guanylate cyclase inhibitor,INHIBITOR
CHEMBL405110,Q02108,Soluble guanylate cyclase inhibitor,INHIBITOR
CHEMBL6068338,Q9H244,Purinergic receptor P2Y12 antagonist,ANTAGONIST
CHEMBL6068499,Q9JXV4,Factor H binding protein vaccine antigen,VACCINE ANTIGEN
CHEMBL4594328,Q02388,Collagen alpha-1(VII) chain exogenous gene,EXOGENOUS GENE
CHEMBL6068350,P14283,Pertactin autotransporter vaccine antigen,VACCINE ANTIGEN
CHEMBL5095474,Q9H165,B-cell lymphoma/leukemia 11A gene editing negative modulator,GENE EDITING NEGATIVE MODULATOR
CHEMBL5095475,Q03431,Parathyroid hormone receptor agonist,AGONIST
CHEMBL6068339,P30556,Type-1 angiotensin II receptor antagonist,ANTAGONIST
CHEMBL6068431,P22303,Acetylcholinesterase inhibitor,INHIBITOR
CHEMBL4594382,P23458,Tyrosine-protein kinase JAK1 inhibitor,INHIBITOR
CHEMBL6068329,P22102,GAR transformylase inhibitor,INHIBITOR
CHEMBL3989960,Q03181,Peroxisome proliferator-activated receptor delta agonist,AGONIST
CHEMBL4650269,P68871,Hemoglobin beta chain exogenous gene,EXOGENOUS GENE
CHEMBL6068494,P13423,Protective antigen vaccine antigen,VACCINE ANTIGEN
CHEMBL501122,P14677,Penicillin-binding protein 2x inhibitor,INHIBITOR
CHEMBL4298153,Q96BI3,Gamma-secretase inhibitor,INHIBITOR
CHEMBL4298153,Q9NZ42,Gamma-secretase inhibitor,INHIBITOR
CHEMBL4298153,Q8WW43,Gamma-secretase inhibitor,INHIBITOR
CHEMBL4298153,P49768,Gamma-secretase inhibitor,INHIBITOR
CHEMBL4298153,Q92542,Gamma-secretase inhibitor,INHIBITOR
CHEMBL4298153,P49810,Gamma-secretase inhibitor,INHIBITOR
CHEMBL6068378,Q05320,Envelope glycoprotein vaccine antigen,VACCINE ANTIGEN
CHEMBL3707322,P60880,Synaptosomal nerve-associated protein 25 (SNAP-25) hydrolytic enzyme,HYDROLYTIC ENZYME
CHEMBL4594335,ENSG00000118271,Transthyretin mRNA antisense inhibitor,ANTISENSE INHIBITOR
CHEMBL6068362,Q75VQ4,Neuraminidase vaccine antigen,VACCINE ANTIGEN
CHEMBL6068340,Q9H244,Purinergic receptor P2Y12 antagonist,ANTAGONIST
CHEMBL4297101,Q9RET4,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL4297101,Q75YK0,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL4297101,Q75YD8,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL4297101,Q54618,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL4297101,Q75Y54,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL4297101,Q75Y37,Penicillin-binding protein inhibitor,INHIBITOR
CHEMBL6068346,Q9QAB7,Large envelope protein vaccine antigen,VACCINE ANTIGEN
CHEMBL5095292,P07766,T cell surface glycoprotein CD3 binding agent,BINDING AGENT
CHEMBL5095292,P09693,T cell surface glycoprotein CD3 binding agent,BINDING AGENT
CHEMBL5095292,P04234,T cell surface glycoprotein CD3 binding agent,BINDING AGENT
CHEMBL4297975,Q9J3M8,Envelope glycoprotein E vaccine antigen,VACCINE ANTIGEN
CHEMBL4297101,P72355,Penicillin-binding protein 4 inhibitor,INHIBITOR
CHEMBL6068329,P0A884,Thymidylate synthase inhibitor,INHIBITOR
CHEMBL4594379,P08588,Beta-1 adrenergic receptor agonist,AGONIST
CHEMBL4594382,P29597,Tyrosine-protein kinase TYK2 inhibitor,INHIBITOR
CHEMBL4297603,P13569,Cystic fibrosis transmembrane conductance regulator activator,ACTIVATOR
CHEMBL5314934,P13569,Cystic fibrosis transmembrane conductance regulator positive modulator,POSITIVE MODULATOR
CHEMBL4297101,Q5D1F0,Penicillin-binding protein 3 inhibitor,INHIBITOR
CHEMBL5095401,P00751,Complement factor B inhibitor,INHIBITOR
CHEMBL6068400,Q13547,Histone deacetylase inhibitor,INHIBITOR
CHEMBL6068400,O15379,Histone deacetylase inhibitor,INHIBITOR
CHEMBL6068400,Q9UBN7,Histone deacetylase inhibitor,INHIBITOR
CHEMBL6068400,Q92769,Histone deacetylase inhibitor,INHIBITOR
CHEMBL6068400,Q9UQL6,Histone deacetylase inhibitor,INHIBITOR
CHEMBL6068400,Q8WUI4,Histone deacetylase inhibitor,INHIBITOR
CHEMBL6068400,Q9BY41,Histone deacetylase inhibitor,INHIBITOR
CHEMBL6068400,Q96DB2,Histone deacetylase inhibitor,INHIBITOR
CHEMBL6068400,P56524,Histone deacetylase inhibitor,INHIBITOR
CHEMBL6068400,Q9UKV0,Histone deacetylase inhibitor,INHIBITOR
CHEMBL6068400,Q969S8,Histone deacetylase inhibitor,INHIBITOR
CHEMBL92,P68371,Tubulin stabiliser,STABILISER
CHEMBL92,Q9H4B7,Tubulin stabiliser,STABILISER
CHEMBL92,P0DPH7,Tubulin stabiliser,STABILISER
CHEMBL92,P68366,Tubulin stabiliser,STABILISER
CHEMBL92,Q13509,Tubulin stabiliser,STABILISER
CHEMBL92,Q71U36,Tubulin stabiliser,STABILISER
CHEMBL92,P04350,Tubulin stabiliser,STABILISER
CHEMBL92,Q3ZCM7,Tubulin stabiliser,STABILISER
CHEMBL92,P07437,Tubulin stabiliser,STABILISER
CHEMBL92,P68363,Tubulin stabiliser,STABILISER
CHEMBL92,Q9BQE3,Tubulin stabiliser,STABILISER
CHEMBL92,Q6PEY2,Tubulin stabiliser,STABILISER
CHEMBL92,Q13885,Tubulin stabiliser,STABILISER
CHEMBL92,Q9BVA1,Tubulin stabiliser,STABILISER
CHEMBL92,Q9BUF5,Tubulin stabiliser,STABILISER
CHEMBL6068379,Q05320,Envelope glycoprotein vaccine antigen,VACCINE ANTIGEN
CHEMBL6068496,Q89535,Fusion glycoprotein F0 vaccine antigen,VACCINE ANTIGEN
CHEMBL6068333,Q9H244,Purinergic receptor P2Y12 antagonist,ANTAGONIST
CHEMBL1359,P24228,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1359,P0AD68,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1359,P02918,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1359,P02919,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1359,P0AEB2,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1359,P0AD65,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL1359,P08506,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL6068371,Q9JPP1,Neisserial heparin binding antigen vaccine antigen,VACCINE ANTIGEN
CHEMBL428,P0AES6,Bacterial DNA gyrase inhibitor,INHIBITOR
CHEMBL428,P0AES4,Bacterial DNA gyrase inhibitor,INHIBITOR
CHEMBL6068492,P00734,Thrombin exogenous protein,EXOGENOUS PROTEIN
CHEMBL2108974,P06213,Insulin receptor agonist,AGONIST
CHEMBL4594581,P06213,Insulin receptor agonist,AGONIST
CHEMBL6068332,Q72547,Human immunodeficiency virus type 1 reverse transcriptase inhibitor,INHIBITOR
CHEMBL6068385,P03474,Neuraminidase vaccine antigen,VACCINE ANTIGEN
CHEMBL6068377,P03437,Hemagglutinin vaccine antigen,VACCINE ANTIGEN
CHEMBL4458276,P62593,Bacterial beta-lactamase TEM inhibitor,INHIBITOR
CHEMBL4594607,Q76LX8,A disintegrin and metalloproteinase with thrombospondin motifs 13 exogenous protein,EXOGENOUS PROTEIN
CHEMBL1650818,P0AD65,Bacterial penicillin-binding protein 2 inhibitor,INHIBITOR
CHEMBL6068382,P0DTC2,Spike glycoprotein vaccine antigen,VACCINE ANTIGEN
CHEMBL6068384,P03460,Hemagglutinin vaccine antigen,VACCINE ANTIGEN
CHEMBL1251,P30968,Gonadotropin-releasing hormone receptor antagonist,ANTAGONIST
CHEMBL2336050,P11229,Muscarinic acetylcholine receptor M1 agonist,AGONIST
CHEMBL1204187,P08908,Serotonin 1a (5-HT1a) receptor agonist,AGONIST
CHEMBL6068329,P00374,Dihydrofolate reductase inhibitor,INHIBITOR
CHEMBL5095275,P00451,Coagulation factor VIII exogenous protein,EXOGENOUS PROTEIN
CHEMBL6068336,P23458,Tyrosine-protein kinase JAK1 inhibitor,INHIBITOR
CHEMBL4297101,Q7DHH4,MecA inhibitor,INHIBITOR
CHEMBL5416410,P00519,Bcr/Abl fusion protein inhibitor,INHIBITOR
CHEMBL5416410,P11274,Bcr/Abl fusion protein inhibitor,INHIBITOR
CHEMBL4802254,P43358,Melanoma-associated antigen 4 binding agent,BINDING AGENT
CHEMBL6068343,Q9H244,Purinergic receptor P2Y12 antagonist,ANTAGONIST
CHEMBL501122,P24228,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL501122,P0AD68,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL501122,P02918,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL501122,P02919,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL501122,P0AEB2,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL501122,P0AD65,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL501122,P08506,Bacterial penicillin-binding protein inhibitor,INHIBITOR
CHEMBL5314796,P0DTC2,Spike glycoprotein vaccine antigen,VACCINE ANTIGEN
CHEMBL6068380,P0DTC2,Spike glycoprotein vaccine antigen,VACCINE ANTIGEN
CHEMBL6068332,Q9IF40,DNA polymerase/reverse transcriptase inhibitor,INHIBITOR
CHEMBL6068491,P07225,Vitamin K-dependent protein S exogenous protein,EXOGENOUS PROTEIN
CHEMBL1359,C3TQQ7,"Peptidoglycan D,D-transpeptidase FtsI inhibitor",INHIBITOR
